"TimeStep","Velocity:0","Velocity:1","Total Energy","Internal Energy","Temperature","Speed of Sound","Pressure","Total Enthalpy","Mach Number","Density","Points:0","Points:1","Points:2"
119,313.11,-4.5291,2.2069e+05,1.7166e+05,239.21,310.05,52900,2.8936e+05,1.01,0.7704,0.65333,0.4297,0
119,313.11,-4.3256,2.2069e+05,1.7166e+05,239.21,310.05,52900,2.8936e+05,1.01,0.7704,0.65102,0.43523,0
119,310.52,-5.0678,2.2046e+05,1.7223e+05,240.01,310.57,53523,2.8936e+05,1,0.77687,0.65994,0.4351,0
119,305.29,-6.1224,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78983,0.67555,0.43486,0
119,307.91,-5.6935,2.2023e+05,1.7281e+05,240.8,311.08,54148,2.8935e+05,0.99,0.78333,0.66795,0.43498,0
119,302.67,-6.4916,2.1978e+05,1.7395e+05,242.4,312.11,55411,2.8936e+05,0.97,0.79634,0.68392,0.43472,0
119,297.39,-6.9663,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.70667,0.43406,0
119,297.39,-6.9616,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.70665,0.43432,0
119,300.04,-6.7761,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.69339,0.43456,0
119,294.72,-7.0769,2.191e+05,1.7564e+05,244.76,313.63,57321,2.8936e+05,0.94,0.81586,0.72441,0.43396,0
119,292.05,-7.1308,2.1887e+05,1.762e+05,245.54,314.12,57962,2.8936e+05,0.93,0.82237,0.74496,0.43352,0
119,289.36,-7.0826,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.76837,0.43297,0
119,286.67,-6.9757,2.1844e+05,1.7732e+05,247.09,315.12,59258,2.8936e+05,0.91,0.83547,0.79411,0.4323,0
119,283.96,-6.8563,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.82729,0.43135,0
119,281.25,-6.6001,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.86177,0.43026,0
119,278.52,-6.2055,2.1777e+05,1.7897e+05,249.39,316.58,61206,2.8936e+05,0.88,0.85499,0.90216,0.42884,0
119,275.78,-5.5694,2.1755e+05,1.7951e+05,250.14,317.06,61857,2.8936e+05,0.87,0.86148,0.95,0.42696,0
119,273.04,-4.4662,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86802,1.0126,0.42478,0
119,270.3,-1.9942,2.1713e+05,1.8059e+05,251.66,318.01,63177,2.8937e+05,0.85,0.87457,1.1733,0.4238,0
119,270.3,-1.984,2.1713e+05,1.8059e+05,251.66,318.01,63177,2.8937e+05,0.85,0.87457,1.1744,0.42478,0
119,270.3,-0.66061,2.1711e+05,1.8058e+05,251.64,318,63159,2.8934e+05,0.85,0.8744,1.3296,0.42478,0
119,270.3,-0.63834,2.1711e+05,1.8058e+05,251.64,318,63159,2.8934e+05,0.85,0.87439,1.3333,0.42198,0
119,270.3,-0.41479,2.1711e+05,1.8058e+05,251.64,318,63162,2.8935e+05,0.85,0.87442,1.3971,0.42478,0
119,270.31,-0.3432,2.1712e+05,1.8059e+05,251.65,318.01,63168,2.8935e+05,0.85,0.87448,1.4995,0.42478,0
119,270.31,-0.14834,2.1712e+05,1.8059e+05,251.65,318.01,63168,2.8936e+05,0.85,0.87448,1.6267,0.41784,0
119,270.31,-0.14093,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87448,1.6327,0.42478,0
119,270.31,-0.04148,2.1713e+05,1.8059e+05,251.65,318.01,63176,2.8937e+05,0.85,0.87456,1.792,0.42478,0
119,270.3,2.2435,2.1713e+05,1.8059e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,-0.14356,0.43363,0
119,270.3,2.3929,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,-0.13333,0.42725,0
119,273.05,4.2885,2.1734e+05,1.8005e+05,250.9,317.54,62516,2.8936e+05,0.86,0.86802,-0.0081536,0.43363,0
119,275.79,5.1845,2.1755e+05,1.7951e+05,250.14,317.06,61859,2.8936e+05,0.87,0.8615,0.05455,0.43596,0
119,278.53,5.6743,2.1777e+05,1.7897e+05,249.39,316.58,61205,2.8936e+05,0.88,0.85499,0.10238,0.43779,0
119,281.26,5.9123,2.1799e+05,1.7842e+05,248.62,316.09,60554,2.8936e+05,0.89,0.84847,0.14392,0.43921,0
119,283.98,5.9591,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.18198,0.44037,0
119,286.69,5.8592,2.1843e+05,1.7732e+05,247.09,315.12,59255,2.8936e+05,0.91,0.83543,0.2181,0.44135,0
119,289.4,5.6389,2.1865e+05,1.7676e+05,246.32,314.62,58609,2.8936e+05,0.92,0.82892,0.25302,0.44219,0
119,292.09,5.3114,2.1888e+05,1.7621e+05,245.54,314.13,57964,2.8936e+05,0.93,0.8224,0.28712,0.4429,0
119,294.77,4.951,2.191e+05,1.7565e+05,244.76,313.63,57322,2.8936e+05,0.94,0.81588,0.32,0.43921,0
119,294.77,4.8982,2.191e+05,1.7565e+05,244.76,313.63,57322,2.8936e+05,0.94,0.81588,0.32073,0.4435,0
119,297.43,4.4062,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.35401,0.44399,0
119,300.09,3.8692,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.38667,0.44244,0
119,300.09,3.8481,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.3871,0.44438,0
119,302.73,3.2245,2.1978e+05,1.7395e+05,242.4,312.11,55411,2.8936e+05,0.97,0.79635,0.42014,0.44466,0
119,305.36,2.5444,2.2001e+05,1.7338e+05,241.61,311.6,54779,2.8936e+05,0.98,0.78985,0.45322,0.44486,0
119,307.97,1.8038,2.2024e+05,1.7281e+05,240.81,311.09,54150,2.8936e+05,0.99,0.78337,0.48654,0.44495,0
119,310.57,1.0059,2.2046e+05,1.7224e+05,240.01,310.57,53524,2.8936e+05,1,0.77689,0.52,0.44379,0
119,310.57,0.99603,2.2046e+05,1.7224e+05,240.01,310.57,53524,2.8936e+05,1,0.77689,0.52038,0.44494,0
119,313.15,0.066367,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77042,0.55571,0.44481,0
119,315.72,-1.2144,2.2093e+05,1.7109e+05,238.41,309.53,52282,2.8936e+05,1.02,0.76397,0.59714,0.44453,0
119,315.71,-2.6903,2.2092e+05,1.7109e+05,238.41,309.53,52281,2.8936e+05,1.02,0.76396,0.62974,0.44419,0
119,313.12,-4.0287,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77041,0.64764,0.44397,0
119,307.92,-5.5619,2.2023e+05,1.7281e+05,240.8,311.08,54147,2.8935e+05,0.99,0.78333,0.66667,0.44156,0
119,307.92,-5.5069,2.2023e+05,1.7281e+05,240.8,311.08,54148,2.8936e+05,0.99,0.78333,0.66621,0.4437,0
119,310.52,-4.8565,2.2046e+05,1.7223e+05,240.01,310.57,53523,2.8936e+05,1,0.77687,0.65784,0.44383,0
119,305.3,-5.9395,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78983,0.67422,0.44358,0
119,300.04,-6.7654,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.69333,0.43513,0
119,300.04,-6.6037,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.69268,0.44327,0
119,302.67,-6.3213,2.1978e+05,1.7395e+05,242.4,312.11,55410,2.8936e+05,0.97,0.79634,0.68275,0.44344,0
119,297.39,-6.7997,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.70618,0.44303,0
119,294.73,-6.9238,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.7241,0.44268,0
119,292.05,-6.9843,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8936e+05,0.93,0.82236,0.74492,0.44224,0
119,289.37,-6.9437,2.1865e+05,1.7676e+05,246.31,314.62,58606,2.8936e+05,0.92,0.82889,0.76864,0.44168,0
119,286.68,-6.8402,2.1844e+05,1.7732e+05,247.09,315.12,59258,2.8936e+05,0.91,0.83546,0.79447,0.44102,0
119,283.97,-6.7168,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.82781,0.44009,0
119,281.25,-6.4618,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.86284,0.43899,0
119,278.52,-6.0642,2.1777e+05,1.7897e+05,249.39,316.58,61206,2.8936e+05,0.88,0.85499,0.90368,0.43757,0
119,275.79,-5.4195,2.1755e+05,1.7951e+05,250.14,317.06,61857,2.8936e+05,0.87,0.86148,0.95278,0.43566,0
119,273.05,-4.4387,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86802,1.0133,0.42636,0
119,273.05,-4.3078,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86801,1.0174,0.43363,0
119,270.31,-1.9068,2.1713e+05,1.806e+05,251.66,318.02,63181,2.8937e+05,0.85,0.8746,1.1832,0.43363,0
119,270.3,-0.73523,2.1711e+05,1.8058e+05,251.64,318,63162,2.8935e+05,0.85,0.87442,1.3171,0.43363,0
119,270.3,-0.71685,2.1711e+05,1.8058e+05,251.64,318,63162,2.8935e+05,0.85,0.87442,1.32,0.43134,0
119,270.3,-0.42892,2.1712e+05,1.8058e+05,251.64,318.01,63165,2.8935e+05,0.85,0.87445,1.3982,0.43363,0
119,270.31,-0.34324,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87449,1.4947,0.43363,0
119,270.31,-0.13119,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87449,1.64,0.43221,0
119,270.31,-0.12938,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87449,1.6413,0.43363,0
119,270.31,-0.034193,2.1713e+05,1.8059e+05,251.66,318.01,63176,2.8937e+05,0.85,0.87456,1.795,0.43363,0
119,270.3,2.0526,2.1713e+05,1.8059e+05,251.65,318.01,63176,2.8937e+05,0.85,0.87456,-0.15758,0.44248,0
119,270.3,2.1981,2.1713e+05,1.8059e+05,251.66,318.01,63177,2.8937e+05,0.85,0.87457,-0.14667,0.4357,0
119,273.05,4.1561,2.1734e+05,1.8005e+05,250.9,317.54,62516,2.8936e+05,0.86,0.86803,-0.012036,0.44248,0
119,275.79,5.0545,2.1755e+05,1.7951e+05,250.14,317.06,61859,2.8936e+05,0.87,0.8615,0.052409,0.44469,0
119,275.79,5.1087,2.1755e+05,1.7951e+05,250.14,317.06,61859,2.8936e+05,0.87,0.8615,0.053333,0.44106,0
119,278.53,5.5476,2.1777e+05,1.7897e+05,249.39,316.58,61205,2.8936e+05,0.88,0.85499,0.10123,0.44653,0
119,281.26,5.7879,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.14345,0.44796,0
119,283.98,5.8382,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.18205,0.44912,0
119,286.7,5.7415,2.1843e+05,1.7732e+05,247.09,315.12,59254,2.8936e+05,0.91,0.83543,0.21862,0.45009,0
119,289.4,5.5982,2.1865e+05,1.7676e+05,246.32,314.62,58608,2.8936e+05,0.92,0.82891,0.25333,0.44532,0
119,289.4,5.5247,2.1865e+05,1.7676e+05,246.32,314.62,58608,2.8936e+05,0.92,0.82891,0.2539,0.45093,0
119,292.09,5.2018,2.1888e+05,1.762e+05,245.54,314.13,57964,2.8936e+05,0.93,0.82239,0.28832,0.45163,0
119,294.77,4.7932,2.191e+05,1.7565e+05,244.76,313.63,57322,2.8936e+05,0.94,0.81588,0.32221,0.45222,0
119,297.44,4.3075,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.35573,0.4527,0
119,300.09,3.7545,2.1955e+05,1.7452e+05,243.19,312.62,56045,2.8936e+05,0.96,0.80286,0.38905,0.45308,0
119,302.73,3.1381,2.1978e+05,1.7395e+05,242.4,312.11,55411,2.8936e+05,0.97,0.79635,0.42229,0.45336,0
119,305.36,2.5406,2.2001e+05,1.7338e+05,241.61,311.6,54779,2.8936e+05,0.98,0.78985,0.45333,0.44526,0
119,305.36,2.4639,2.2001e+05,1.7338e+05,241.61,311.6,54779,2.8936e+05,0.98,0.78985,0.45558,0.45354,0
119,307.97,1.7297,2.2024e+05,1.7281e+05,240.81,311.09,54150,2.8936e+05,0.99,0.78337,0.48911,0.45362,0
119,310.57,0.92143,2.2046e+05,1.7224e+05,240.01,310.57,53524,2.8936e+05,1,0.77689,0.52327,0.4536,0
119,313.15,-0.01876,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77042,0.55919,0.45347,0
119,315.72,-1.3053,2.2093e+05,1.7109e+05,238.41,309.53,52282,2.8936e+05,1.02,0.76397,0.6,0.449,0
119,315.72,-1.5319,2.2093e+05,1.7109e+05,238.41,309.53,52281,2.8936e+05,1.02,0.76396,0.60581,0.45313,0
119,315.71,-2.4866,2.2092e+05,1.7109e+05,238.41,309.53,52281,2.8936e+05,1.02,0.76396,0.62667,0.44926,0
119,315.71,-2.156,2.2093e+05,1.7109e+05,238.41,309.53,52281,2.8936e+05,1.02,0.76396,0.61985,0.45299,0
119,313.12,-3.7588,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77041,0.64444,0.4527,0
119,307.92,-5.2908,2.2023e+05,1.7281e+05,240.8,311.08,54148,2.8936e+05,0.99,0.78334,0.66436,0.45242,0
119,310.53,-4.6544,2.2046e+05,1.7224e+05,240.01,310.57,53523,2.8936e+05,1,0.77687,0.6557,0.45255,0
119,305.3,-5.7629,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78983,0.67283,0.45229,0
119,300.04,-6.4372,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.69193,0.45198,0
119,302.68,-6.1561,2.1978e+05,1.7395e+05,242.4,312.11,55410,2.8936e+05,0.97,0.79634,0.68152,0.45216,0
119,297.39,-6.6434,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.70565,0.45174,0
119,294.73,-6.7758,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.72376,0.45139,0
119,292.05,-6.8422,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8936e+05,0.93,0.82236,0.74486,0.45095,0
119,289.37,-6.809,2.1865e+05,1.7676e+05,246.31,314.62,58606,2.8936e+05,0.92,0.82889,0.76889,0.4504,0
119,286.68,-6.7087,2.1844e+05,1.7732e+05,247.09,315.12,59258,2.8936e+05,0.91,0.83546,0.79483,0.44975,0
119,283.97,-6.5815,2.1821e+05,1.7787e+05,247.86,315.61,59904,2.8936e+05,0.9,0.84196,0.82834,0.44882,0
119,281.25,-6.3278,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.86392,0.44772,0
119,278.53,-5.9273,2.1777e+05,1.7897e+05,249.39,316.58,61207,2.8936e+05,0.88,0.855,0.90518,0.44631,0
119,275.79,-5.2754,2.1755e+05,1.7951e+05,250.14,317.06,61857,2.8936e+05,0.87,0.86148,0.95556,0.44437,0
119,273.05,-4.155,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86801,1.0223,0.44248,0
119,270.31,-1.8758,2.1713e+05,1.806e+05,251.66,318.02,63182,2.8937e+05,0.85,0.87462,1.1867,0.4376,0
119,270.31,-1.8403,2.1714e+05,1.806e+05,251.66,318.02,63184,2.8938e+05,0.85,0.87464,1.191,0.44248,0
119,270.3,-0.81253,2.1712e+05,1.8059e+05,251.64,318.01,63166,2.8935e+05,0.85,0.87446,1.3048,0.44248,0
119,270.3,-0.7994,2.1712e+05,1.8059e+05,251.64,318.01,63165,2.8935e+05,0.85,0.87445,1.3067,0.44111,0
119,270.31,-0.44388,2.1712e+05,1.8059e+05,251.64,318.01,63167,2.8935e+05,0.85,0.87447,1.3987,0.44248,0
119,270.31,-0.34386,2.1712e+05,1.8059e+05,251.65,318.01,63170,2.8936e+05,0.85,0.8745,1.4895,0.44248,0
119,270.31,-0.3432,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87449,1.4933,0.436,0
119,270.31,-0.11877,2.1712e+05,1.8059e+05,251.65,318.01,63170,2.8936e+05,0.85,0.8745,1.6493,0.44248,0
119,270.31,-0.027299,2.1713e+05,1.8059e+05,251.66,318.01,63176,2.8937e+05,0.85,0.87456,1.7981,0.44248,0
119,270.3,1.8452,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,-0.17411,0.45133,0
119,270.3,1.8539,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,-0.17333,0.45095,0
119,270.3,2.0202,2.1713e+05,1.8059e+05,251.65,318.01,63176,2.8937e+05,0.85,0.87456,-0.16,0.44409,0
119,273.05,4.0236,2.1734e+05,1.8005e+05,250.9,317.54,62516,2.8936e+05,0.86,0.86803,-0.016015,0.45133,0
119,273.05,4.1118,2.1734e+05,1.8005e+05,250.9,317.54,62516,2.8936e+05,0.86,0.86803,-0.013333,0.44554,0
119,275.8,4.9262,2.1755e+05,1.7951e+05,250.14,317.06,61859,2.8936e+05,0.87,0.8615,0.050257,0.45342,0
119,278.53,5.4213,2.1777e+05,1.7897e+05,249.39,316.58,61206,2.8936e+05,0.88,0.85499,0.1001,0.45528,0
119,281.27,5.663,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.14299,0.4567,0
119,283.99,5.7164,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.18213,0.45786,0
119,286.7,5.623,2.1843e+05,1.7732e+05,247.09,315.12,59255,2.8936e+05,0.91,0.83543,0.21912,0.45884,0
119,289.4,5.4097,2.1865e+05,1.7676e+05,246.32,314.62,58608,2.8936e+05,0.92,0.82891,0.25477,0.45966,0
119,292.09,5.0921,2.1888e+05,1.7621e+05,245.54,314.13,57964,2.8936e+05,0.93,0.82239,0.2895,0.46035,0
119,294.77,4.6886,2.191e+05,1.7565e+05,244.76,313.63,57322,2.8936e+05,0.94,0.81588,0.32365,0.46093,0
119,297.44,4.2099,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.35742,0.46141,0
119,300.09,3.6625,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.39096,0.46178,0
119,302.73,3.0536,2.1978e+05,1.7395e+05,242.4,312.11,55411,2.8936e+05,0.97,0.79635,0.42441,0.46205,0
119,305.36,2.3859,2.2001e+05,1.7338e+05,241.61,311.6,54779,2.8936e+05,0.98,0.78986,0.4579,0.46222,0
119,307.97,1.6582,2.2024e+05,1.7281e+05,240.81,311.09,54150,2.8936e+05,0.99,0.78337,0.49166,0.4623,0
119,310.57,0.84919,2.2046e+05,1.7224e+05,240.01,310.57,53524,2.8936e+05,1,0.77689,0.52614,0.46227,0
119,313.15,-0.038274,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77042,0.56,0.45548,0
119,313.15,-0.11533,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77042,0.56302,0.46213,0
119,315.71,-1.8326,2.2093e+05,1.7109e+05,238.41,309.53,52281,2.8936e+05,1.02,0.76396,0.61333,0.45756,0
119,313.13,-3.5112,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77041,0.64138,0.46142,0
119,307.92,-5.0816,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78334,0.66249,0.46114,0
119,310.53,-4.4585,2.2046e+05,1.7224e+05,240.01,310.57,53523,2.8936e+05,1,0.77687,0.65351,0.46127,0
119,305.31,-5.5884,2.2e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78983,0.67139,0.46101,0
119,300.05,-6.2709,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.69115,0.4607,0
119,302.68,-5.9911,2.1978e+05,1.7395e+05,242.4,312.11,55410,2.8936e+05,0.97,0.79634,0.68026,0.46087,0
119,297.4,-6.4856,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.70511,0.46045,0
119,294.73,-6.6261,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.72341,0.46011,0
119,292.06,-6.6981,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8936e+05,0.93,0.82236,0.74478,0.45967,0
119,289.37,-6.6726,2.1865e+05,1.7676e+05,246.31,314.62,58606,2.8936e+05,0.92,0.82889,0.76912,0.45912,0
119,286.68,-6.5757,2.1844e+05,1.7732e+05,247.09,315.12,59258,2.8936e+05,0.91,0.83546,0.79519,0.45847,0
119,283.97,-6.4453,2.1821e+05,1.7787e+05,247.86,315.61,59904,2.8936e+05,0.9,0.84196,0.82886,0.45755,0
119,281.26,-6.1934,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84848,0.86503,0.45645,0
119,278.53,-5.7905,2.1777e+05,1.7897e+05,249.39,316.58,61207,2.8936e+05,0.88,0.855,0.90667,0.45504,0
119,275.79,-5.1342,2.1755e+05,1.7951e+05,250.14,317.06,61857,2.8936e+05,0.87,0.86148,0.95831,0.45308,0
119,273.05,-4.0208,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86801,1.0267,0.45062,0
119,273.05,-4.0084,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86801,1.0271,0.45133,0
119,270.31,-1.7802,2.1714e+05,1.806e+05,251.67,318.02,63187,2.8938e+05,0.85,0.87467,1.1985,0.45133,0
119,270.31,-0.9126,2.1712e+05,1.8059e+05,251.65,318.01,63170,2.8936e+05,0.85,0.8745,1.291,0.45133,0
119,270.31,-0.89366,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87449,1.2933,0.44995,0
119,270.31,-0.46031,2.1712e+05,1.8059e+05,251.65,318.01,63169,2.8936e+05,0.85,0.87449,1.3991,0.45133,0
119,270.31,-0.34638,2.1712e+05,1.8059e+05,251.65,318.01,63171,2.8936e+05,0.85,0.87451,1.4841,0.45133,0
119,270.31,-0.1139,2.1712e+05,1.8059e+05,251.65,318.01,63171,2.8936e+05,0.85,0.87451,1.6533,0.44696,0
119,270.31,-0.11146,2.1712e+05,1.8059e+05,251.65,318.01,63171,2.8936e+05,0.85,0.87451,1.6566,0.45133,0
119,270.31,-0.023378,2.1713e+05,1.8059e+05,251.66,318.01,63176,2.8937e+05,0.85,0.87456,1.8,0.4478,0
119,270.31,-0.021012,2.1713e+05,1.8059e+05,251.66,318.01,63177,2.8937e+05,0.85,0.87456,1.8015,0.45133,0
119,270.3,1.6523,2.1713e+05,1.8059e+05,251.65,318.01,63174,2.8936e+05,0.85,0.87454,-0.19157,0.46018,0
119,270.3,1.704,2.1713e+05,1.8059e+05,251.65,318.01,63174,2.8936e+05,0.85,0.87454,-0.18667,0.45807,0
119,273.05,3.8941,2.1734e+05,1.8005e+05,250.9,317.54,62517,2.8936e+05,0.86,0.86803,-0.020031,0.46018,0
119,275.8,4.8024,2.1755e+05,1.7951e+05,250.15,317.06,61860,2.8936e+05,0.87,0.86151,0.048091,0.46215,0
119,278.54,5.2993,2.1777e+05,1.7897e+05,249.39,316.58,61206,2.8936e+05,0.88,0.85499,0.098939,0.46403,0
119,281.27,5.5425,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.1425,0.46545,0
119,283.99,5.5987,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.18219,0.46661,0
119,286.7,5.5081,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83543,0.21962,0.46758,0
119,289.4,5.298,2.1865e+05,1.7676e+05,246.32,314.62,58608,2.8936e+05,0.92,0.82891,0.25562,0.46839,0
119,292.09,4.9854,2.1888e+05,1.762e+05,245.54,314.13,57964,2.8936e+05,0.93,0.82239,0.29067,0.46908,0
119,294.77,4.5867,2.191e+05,1.7565e+05,244.76,313.63,57322,2.8936e+05,0.94,0.81588,0.32509,0.46965,0
119,297.44,4.1144,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.3591,0.47012,0
119,300.09,3.5724,2.1955e+05,1.7452e+05,243.19,312.62,56045,2.8936e+05,0.96,0.80286,0.39286,0.47048,0
119,302.73,2.9706,2.1978e+05,1.7395e+05,242.4,312.11,55411,2.8936e+05,0.97,0.79635,0.42651,0.47074,0
119,305.36,2.3089,2.2001e+05,1.7338e+05,241.61,311.6,54779,2.8936e+05,0.98,0.78985,0.46021,0.4709,0
119,307.97,1.6112,2.2024e+05,1.7281e+05,240.81,311.09,54150,2.8936e+05,0.99,0.78337,0.49333,0.46804,0
119,307.97,1.5864,2.2024e+05,1.7281e+05,240.81,311.09,54150,2.8936e+05,0.99,0.78337,0.4942,0.47097,0
119,310.57,0.77687,2.2046e+05,1.7224e+05,240.01,310.57,53524,2.8936e+05,1,0.77689,0.52904,0.47094,0
119,313.15,-0.21969,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77042,0.56706,0.47078,0
119,313.13,-3.4031,2.2069e+05,1.7166e+05,239.21,310.05,52900,2.8936e+05,1.01,0.77041,0.64,0.46549,0
119,313.13,-3.224,2.2069e+05,1.7166e+05,239.21,310.05,52901,2.8936e+05,1.01,0.77041,0.63732,0.47016,0
119,310.53,-4.4429,2.2046e+05,1.7224e+05,240.01,310.57,53523,2.8936e+05,1,0.77687,0.65333,0.46198,0
119,310.53,-4.2023,2.2046e+05,1.7224e+05,240.01,310.57,53523,2.8936e+05,1,0.77687,0.65062,0.46999,0
119,307.93,-4.8814,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.66059,0.46986,0
119,302.68,-5.9578,2.1978e+05,1.7395e+05,242.4,312.11,55410,2.8936e+05,0.97,0.79634,0.68,0.46268,0
119,302.69,-5.8193,2.1978e+05,1.7395e+05,242.4,312.11,55410,2.8936e+05,0.97,0.79634,0.67915,0.46959,0
119,305.31,-5.4189,2.2e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78983,0.66989,0.46973,0
119,300.05,-6.11,2.1955e+05,1.7452e+05,243.19,312.62,56046,2.8936e+05,0.96,0.80286,0.69033,0.46941,0
119,297.4,-6.3328,2.1933e+05,1.7508e+05,243.98,313.12,56683,2.8936e+05,0.95,0.80937,0.70452,0.46917,0
119,294.74,-6.4811,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.72303,0.46882,0
119,292.06,-6.5582,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8936e+05,0.93,0.82236,0.74467,0.46839,0
